order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_state,late_delivery,delivery_days,delivery_gap_days,item_count,unique_sellers,total_order_value,seller_complexity,order_value_band,purchase_month
b570dd6ed360911428867a6962dee65b,2018-02-07 20:45:24,2018-02-22 16:59:49,2018-03-09,MG,False,14.843344907407408,-14.291793981481481,2,1,173.66000000000003,Single seller,Upper-middle 25%,2018-02
fbf96285c7d996a4ddcc48002f857af1,2017-07-23 22:20:23,2017-07-26 16:33:58,2017-08-15,SP,False,2.7594328703703703,-19.309745370370372,2,1,133.82999999999998,Single seller,Upper-middle 25%,2017-07
f49a4845f6b824e13d9a0e15ad9e599c,2017-11-14 16:08:09,2017-12-20 18:59:05,2017-12-26,SE,False,36.1187037037037,-5.208969907407408,1,1,96.38,Single seller,Lower-middle 25%,2017-11
15b47aae9b2b85e58cef96eeb609c1de,2017-11-23 20:21:40,2017-12-11 22:58:31,2017-12-19,MG,False,18.108923611111113,-7.042696759259259,1,1,72.14,Single seller,Lower-middle 25%,2017-11
52ef81c49a349b1162a7bd4a8c2034e4,2017-04-16 14:25:05,2017-05-02 16:55:10,2017-05-08,SP,False,16.104224537037037,-5.2950231481481485,1,1,59.96,Single seller,Lowest 25%,2017-04
aa65687a2c44d9477d815b5e2d568901,2017-12-28 17:01:59,2018-01-09 19:04:48,2018-01-23,SP,False,12.085289351851852,-13.205,1,1,92.57,Single seller,Lower-middle 25%,2017-12
58acbb7315ddfcd40497860d21ab1662,2018-02-19 19:57:48,2018-03-08 14:37:27,2018-03-12,ES,False,16.77753472222222,-3.3906597222222223,1,1,29.799999999999997,Single seller,Lowest 25%,2018-02
5e3e20f7b30f0f66aa9dccc8e30cfb1e,2018-02-02 00:35:13,2018-02-15 15:33:37,2018-03-05,SP,False,13.623888888888889,-17.351655092592594,1,1,172.34,Single seller,Upper-middle 25%,2018-02
08791ec24b12af5af099ce45bdf3a396,2018-04-17 08:38:41,2018-04-25 14:13:54,2018-05-17,SC,False,8.232789351851851,-21.40701388888889,1,1,445.87,Single seller,Highest 25%,2018-04
88860d93217b743a342d87689e17bdbd,2018-03-10 10:48:11,2018-03-21 17:24:49,2018-03-22,SP,False,11.275439814814815,-0.2744328703703704,1,1,53.88,Single seller,Lowest 25%,2018-03
4becfda49755e3759f3bef6ebb43e88d,2018-06-03 20:06:40,2018-06-07 14:16:58,2018-06-28,SP,False,3.757152777777778,-20.40488425925926,2,1,73.74,Single seller,Lower-middle 25%,2018-06
029f37989dcd7c9b928028086d68034b,2017-11-01 08:00:08,2017-11-14 20:09:17,2017-11-22,RJ,False,13.506354166666666,-7.1602199074074075,1,1,86.15,Single seller,Lower-middle 25%,2017-11
587065077b677088697c8e99e2c8e273,2018-08-13 12:55:39,2018-08-15 21:17:50,2018-08-20,SP,False,2.348738425925926,-4.112615740740741,1,1,17.38,Single seller,Lowest 25%,2018-08
940f98f306f127ddd621e4a991e03478,2017-07-27 12:40:56,2017-08-09 20:16:47,2017-08-28,BA,False,13.3165625,-18.155011574074074,1,1,106.97,Single seller,Upper-middle 25%,2017-07
4183d7a336883150da3c52cfae5688f7,2017-11-25 00:33:24,2017-12-02 19:58:06,2017-12-20,SP,False,7.8088194444444445,-17.167986111111112,1,1,155.71,Single seller,Upper-middle 25%,2017-11
d9773132aa1151c56c6f940c8d29cc0a,2017-11-24 16:26:15,2017-12-10 16:03:08,2017-12-15,MG,False,15.98394675925926,-4.3311574074074075,1,1,66.67,Single seller,Lower-middle 25%,2017-11
84a649c5b7af51c49e0041fb5e3486d8,2018-05-08 07:25:45,2018-05-18 17:39:58,2018-05-25,SP,False,10.426539351851853,-6.263912037037037,1,1,99.9,Single seller,Lower-middle 25%,2018-05
397fbd7be8f44b1e8bd7499ed8fab4a4,2017-10-20 14:47:37,2017-11-06 20:58:34,2017-11-08,SP,False,17.257604166666667,-1.1259953703703705,1,1,101.47999999999999,Single seller,Lower-middle 25%,2017-10
2cedb157302d27f18d5648e77f92d56d,2018-06-18 20:56:17,2018-06-28 19:08:41,2018-08-01,RJ,False,9.925277777777778,-33.20230324074074,1,1,196.92000000000002,Single seller,Highest 25%,2018-06
8ad883016b6266c5cbbface4f5e4ecab,2017-04-20 15:59:14,2017-05-04 16:18:49,2017-05-31,RS,False,14.013599537037036,-26.320266203703703,1,1,102.0,Single seller,Lower-middle 25%,2017-04
bea71d4639ca3f09311fda9ea2fc7798,2018-03-31 10:49:52,2018-04-06 22:21:44,2018-04-19,RJ,False,6.480462962962963,-12.068240740740741,1,1,65.22,Single seller,Lower-middle 25%,2018-03
13d42b83c086bc8b73e3b9c8aca4b88c,2018-08-01 17:16:02,2018-08-03 22:28:54,2018-08-07,SP,False,2.2172685185185186,-3.063263888888889,1,1,235.82999999999998,Single seller,Highest 25%,2018-08
f4f4b61bf60372c3ecb43d647e163aa6,2017-11-21 12:11:30,2017-12-09 00:33:47,2017-12-12,MG,False,17.515474537037036,-2.976539351851852,1,1,77.57,Single seller,Lower-middle 25%,2017-11
185248b3660c8b12960b1b45f81758a6,2017-11-25 16:39:53,2017-12-08 00:58:57,2017-12-15,MG,False,12.346574074074073,-6.9590625,1,1,116.24,Single seller,Upper-middle 25%,2017-11
2b08b8f0627e686604ba0e5e9f3a06c7,2018-05-09 16:30:33,2018-05-15 23:08:55,2018-05-17,SP,False,6.276643518518519,-1.035474537037037,1,1,119.53,Single seller,Upper-middle 25%,2018-05
c502827b2dc9fca209db1fdd910ebe22,2018-06-12 09:30:20,2018-06-26 01:03:27,2018-07-12,MG,False,13.647997685185185,-15.9559375,1,1,58.370000000000005,Single seller,Lowest 25%,2018-06
fc6fd71961ba15e10fb27b9cda74fdb8,2018-08-03 10:16:07,2018-08-16 16:22:46,2018-08-24,PE,False,13.254618055555556,-7.317523148148148,1,1,320.21,Single seller,Highest 25%,2018-08
6c9841106812441f8d244c22b9d07ba3,2018-03-03 17:02:40,2018-03-23 11:18:33,2018-03-28,SC,False,19.76103009259259,-4.528784722222222,1,1,196.5,Single seller,Highest 25%,2018-03
7bcacfd812c9d8194d414b83d7e28153,2018-08-13 13:33:15,2018-08-22 14:24:47,2018-09-10,SC,False,9.035787037037037,-18.399456018518517,1,1,118.71000000000001,Single seller,Upper-middle 25%,2018-08
848b99752538e17e5a48212d76416846,2018-02-28 20:57:51,2018-04-05 19:07:42,2018-03-22,SP,True,35.92350694444445,14.79701388888889,1,1,51.84,Single seller,Lowest 25%,2018-02
7eee039d49ee815e69350a021cae95fc,2017-04-25 19:12:43,2017-05-13 08:27:53,2017-05-12,SP,True,17.552199074074075,1.3526967592592594,2,1,234.0,Single seller,Highest 25%,2017-04
023faf5fac58639f7cf53cb7dd219859,2018-01-14 20:18:38,2018-02-02 22:48:40,2018-02-06,PR,False,19.104189814814816,-3.049537037037037,1,1,85.74,Single seller,Lower-middle 25%,2018-01
1c1975ccdbd34c48a241f30cc2258dbb,2017-12-20 22:44:00,2018-03-07 17:48:47,2018-02-22,PE,True,76.79498842592592,13.742210648148149,1,1,123.21,Single seller,Upper-middle 25%,2017-12
107280d6c872d2faa258ccce4d2e8798,2017-03-16 10:02:57,2017-03-22 12:34:17,2017-04-04,SP,False,6.105092592592593,-12.476192129629629,1,1,37.86,Single seller,Lowest 25%,2017-03
9cb6476278f2baad1be61b03dc7c8d59,2018-01-03 14:55:34,2018-01-08 15:19:00,2018-01-19,SP,False,5.016273148148148,-10.361805555555556,2,1,40.11,Single seller,Lowest 25%,2018-01
32e761ce606f7a8625682e65990b94ed,2018-03-26 07:29:31,2018-03-27 23:58:36,2018-04-06,SP,False,1.6868634259259259,-9.000972222222222,6,1,146.16,Single seller,Upper-middle 25%,2018-03
067410a773ded180052ac522f139ab41,2018-01-04 19:42:04,2018-01-13 16:07:50,2018-01-29,SP,False,8.851226851851852,-15.327893518518518,1,1,47.34,Single seller,Lowest 25%,2018-01
78cf5dc2baadfbac2c47c6ef7c2a2282,2018-01-12 16:19:31,2018-01-23 16:09:26,2018-02-07,SP,False,10.992997685185186,-14.326782407407407,6,1,306.53999999999996,Single seller,Highest 25%,2018-01
d634e78710f26d98ace611f615489774,2017-11-26 21:51:50,2017-12-21 23:19:11,2018-01-23,RS,False,25.060659722222223,-32.02834490740741,1,1,43.1,Single seller,Lowest 25%,2017-11
54d65ba100747f2456fc1d1e314ceb26,2018-01-19 12:55:53,2018-01-29 19:19:07,2018-02-14,SP,False,10.266134259259259,-15.19505787037037,1,1,248.38,Single seller,Highest 25%,2018-01
09b748b3799286e3df820f2d5528abbc,2017-05-11 17:15:48,2017-05-18 09:47:37,2017-06-06,SP,False,6.688761574074074,-18.59193287037037,1,1,274.12,Single seller,Highest 25%,2017-05
29e40e2efb1493c943466c5e401d08ab,2017-03-22 12:10:36,2017-04-03 14:55:45,2017-04-18,MG,False,12.1146875,-14.377951388888889,1,1,71.71,Single seller,Lower-middle 25%,2017-03
07a4d91148af619890def9a1ac3de73f,2018-06-04 19:59:56,2018-06-13 17:08:45,2018-07-24,RJ,False,8.881122685185185,-40.28559027777778,1,1,155.85000000000002,Single seller,Upper-middle 25%,2018-06
7115f68b3dcb8f49a29394c0046e2a66,2017-09-25 09:26:43,2017-09-29 19:26:49,2017-10-10,SP,False,4.416736111111111,-10.189710648148148,1,1,91.66000000000001,Single seller,Lower-middle 25%,2017-09
beab8ba6e1c08b35966c8d1711b9f591,2018-03-02 17:58:09,2018-03-16 11:33:37,2018-03-23,DF,False,13.732962962962963,-6.518321759259259,1,1,45.0,Single seller,Lowest 25%,2018-03
d2ef78d642086d0cea1193953c8732be,2017-11-24 19:46:05,2017-12-04 20:42:32,2017-12-18,SP,False,10.03920138888889,-13.13712962962963,2,1,207.28,Single seller,Highest 25%,2017-11
6638ad71e30623cf87cdf58a9a0d4d15,2018-06-26 23:09:08,2018-06-29 22:44:33,2018-07-13,SP,False,2.982928240740741,-13.052395833333334,1,1,32.75,Single seller,Lowest 25%,2018-06
0810ae0fa88d7880bf3d2fa5fa172f60,2018-01-21 20:43:26,2018-02-15 20:32:23,2018-02-19,RJ,False,24.992326388888888,-3.144178240740741,1,1,177.36,Single seller,Highest 25%,2018-01
7ac3402986077088fc8185e65ec5c7b1,2017-10-31 20:17:23,2017-11-10 17:11:35,2017-11-24,DF,False,9.870972222222223,-13.283622685185184,3,1,315.05999999999995,Single seller,Highest 25%,2017-10
6a8cd9e90574ad4ac8c5850d2365648e,2017-09-27 11:55:27,2017-10-09 19:17:52,2017-10-30,MT,False,12.307233796296297,-20.195925925925927,1,1,823.8299999999999,Single seller,Highest 25%,2017-09
9deb96b0101b346adab6ec2418c56e7c,2018-01-22 13:48:41,2018-02-16 15:06:49,2018-02-21,BA,False,25.054259259259258,-4.370266203703704,1,1,130.01,Single seller,Upper-middle 25%,2018-01
02cb7027f3074adf1407706d712298f7,2018-08-07 19:33:01,2018-08-17 20:54:31,2018-08-23,PA,False,10.056597222222223,-5.128807870370371,1,1,159.57,Single seller,Upper-middle 25%,2018-08
67f05f6d7d84bf6e1abf7d7d8e8a41e3,2018-07-27 19:46:45,2018-08-06 14:48:50,2018-08-17,RS,False,9.793113425925926,-10.38275462962963,2,2,889.15,Multiple sellers,Highest 25%,2018-07
ce7364e31a5ed0653bfcfc6d7f2b9785,2017-07-15 19:51:13,2017-07-22 13:37:40,2017-08-04,SP,False,6.740590277777778,-12.432175925925925,1,1,78.5,Single seller,Lower-middle 25%,2017-07
af18dcad5c76de4eec9a63dfc1672296,2018-01-07 22:59:13,2018-01-23 22:18:06,2018-02-08,RJ,False,15.971446759259258,-15.070763888888889,1,1,35.69,Single seller,Lowest 25%,2018-01
c6b9d35e4e9ddeeeeb374acaf98dbf2b,2017-09-27 22:01:24,2017-10-10 22:28:22,2017-10-27,CE,False,13.018726851851852,-16.06363425925926,1,1,176.32999999999998,Single seller,Highest 25%,2017-09
eb2d1fc632c7ad28095c6e9276422646,2018-03-19 14:22:48,2018-03-29 11:34:36,2018-03-29,SP,True,9.883194444444445,0.48236111111111113,1,1,26.880000000000003,Single seller,Lowest 25%,2018-03
31602bd34088eca0a7371827ab479b92,2018-01-03 17:20:23,2018-01-23 22:48:58,2018-02-05,RJ,False,20.22818287037037,-12.049328703703704,1,1,1173.84,Single seller,Highest 25%,2018-01
37171240b533064451dd9e3f15e36c9e,2018-07-11 23:21:05,2018-07-20 16:43:36,2018-08-03,SP,False,8.723969907407408,-13.303055555555556,1,1,65.33,Single seller,Lower-middle 25%,2018-07
efe25c5060f2a7fe3f1db0477f58b0dd,2017-06-23 09:27:56,2017-07-03 16:05:08,2017-07-17,SP,False,10.275833333333333,-13.329768518518518,1,1,26.0,Single seller,Lowest 25%,2017-06
bf19011f60f7f394faf33366baf9fa16,2017-09-01 15:03:02,2017-09-06 17:58:02,2017-09-14,SP,False,5.121527777777778,-7.251365740740741,1,1,36.78,Single seller,Lowest 25%,2017-09
b4924647a0523d99010023d68b76c18d,2017-01-28 13:23:50,2017-02-07 10:48:29,2017-03-27,RS,False,9.892118055555555,-47.54966435185185,1,1,149.99,Single seller,Upper-middle 25%,2017-01
9bcd65834ef8fc54f03ef36f27bc5645,2018-03-04 22:02:07,2018-03-29 02:16:35,2018-03-28,ES,True,24.176712962962963,1.094849537037037,1,1,54.0,Single seller,Lowest 25%,2018-03
1faf2c3bb6bc67c10fdb7a7fcf3814de,2018-06-02 09:22:04,2018-07-09 17:38:38,2018-07-26,MG,False,37.34483796296296,-16.264837962962964,1,1,141.74,Single seller,Upper-middle 25%,2018-06
606449909d777e082c5043319f58c6dc,2017-06-19 15:24:21,2017-07-14 19:53:52,2017-07-24,MA,False,25.18716435185185,-9.170925925925927,1,1,496.9,Single seller,Highest 25%,2017-06
ae0b13cbf6e82e2f49f46634049d7d1f,2018-04-06 08:35:51,2018-04-13 17:44:47,2018-04-23,SP,False,7.3812037037037035,-9.26056712962963,1,1,35.29,Single seller,Lowest 25%,2018-04
d02c8608e14b940d4efee267ae23dc93,2018-06-06 23:27:54,2018-06-13 00:36:37,2018-07-12,SP,False,6.047719907407408,-28.97457175925926,2,1,61.559999999999995,Single seller,Lowest 25%,2018-06
264a331d5c477e9c99eda714b40f91f8,2018-05-15 14:57:01,2018-05-18 19:03:39,2018-05-23,SP,False,3.171273148148148,-4.205798611111111,1,1,155.77,Single seller,Upper-middle 25%,2018-05
18651239aa9e038a2e9e9f69557175f9,2018-02-25 06:29:03,2018-03-01 21:04:12,2018-03-12,SP,False,4.607743055555556,-10.122083333333334,1,1,44.239999999999995,Single seller,Lowest 25%,2018-02
d640a4c3a88331780424c072148b386d,2018-03-14 13:42:40,2018-04-05 11:28:45,2018-04-11,MT,False,21.907002314814815,-5.521701388888889,2,1,162.01999999999998,Single seller,Upper-middle 25%,2018-03
585b56fe5bb7298eb2871ea0f6baa354,2018-03-16 12:43:55,2018-03-26 22:14:50,2018-04-02,MG,False,10.396469907407408,-6.073032407407408,1,1,32.379999999999995,Single seller,Lowest 25%,2018-03
f27e6836b49533e5507bad24755cac6d,2017-11-19 10:22:49,2017-11-27 23:51:38,2017-12-14,MG,False,8.56167824074074,-16.005810185185187,1,1,81.60000000000001,Single seller,Lower-middle 25%,2017-11
4789ca04239c99a9256e59d23ca3bd2c,2017-10-16 14:29:43,2017-10-20 19:48:11,2017-11-07,SP,False,4.221157407407407,-17.174872685185186,1,1,126.48,Single seller,Upper-middle 25%,2017-10
ddbbf91a5dc91f4757ad2ed77ab9616b,2018-07-01 16:48:22,2018-07-03 21:21:21,2018-07-16,SP,False,2.1895717592592594,-12.110173611111112,2,1,40.58,Single seller,Lowest 25%,2018-07
1b56eac6a1af4ad14e269f7639592b6d,2017-04-15 15:28:36,2017-05-11 18:09:13,2017-05-23,MA,False,26.111539351851853,-11.243599537037037,1,1,81.88,Single seller,Lower-middle 25%,2017-04
dafd4cd63e908de9d1d745fee1c89637,2017-10-03 16:03:14,2017-10-16 22:38:48,2017-11-07,BA,False,13.274699074074075,-21.05638888888889,1,1,45.79,Single seller,Lowest 25%,2017-10
2711089c7fec59d4dc8483e3c6a12fa3,2017-11-23 19:36:27,2017-12-21 21:52:08,2017-12-19,BA,True,28.094224537037036,2.9112037037037037,1,1,77.64,Single seller,Lower-middle 25%,2017-11
20cea985bb2eb263b7abb5b2589a3f32,2018-04-15 15:24:21,2018-04-19 19:28:26,2018-04-26,SP,False,4.169502314814815,-6.188587962962963,2,1,54.58,Single seller,Lowest 25%,2018-04
46539a2a7ba12ec60ad78ead51805b26,2018-07-25 22:06:19,2018-08-03 19:29:27,2018-08-09,RJ,False,8.891064814814815,-5.187881944444444,1,1,38.23,Single seller,Lowest 25%,2018-07
29167b624a7980a896eefbf16c7c3974,2018-08-20 21:05:03,2018-08-28 11:51:22,2018-09-11,MG,False,7.615497685185185,-13.505995370370371,1,1,451.11,Single seller,Highest 25%,2018-08
20eb41a03c48823d50ca95fe6c17d438,2017-04-26 12:35:57,2017-05-10 09:24:47,2017-05-19,RJ,False,13.86724537037037,-8.607789351851851,2,1,249.68,Single seller,Highest 25%,2017-04
2d84a50c6a3aaae840d7a0dbdde2df45,2018-07-31 12:46:23,2018-08-03 21:37:38,2018-08-06,SP,False,3.368923611111111,-2.0988657407407407,1,1,32.33,Single seller,Lowest 25%,2018-07
1d5f437b878f76103ac129b13e81bbbb,2018-08-03 13:19:41,2018-08-14 17:46:31,2018-08-17,SP,False,11.185300925925926,-2.259363425925926,2,1,138.14,Single seller,Upper-middle 25%,2018-08
01e71f17355fc56620b0d3678f796c42,2018-04-18 22:19:28,2018-05-10 21:12:12,2018-05-18,MT,False,21.953287037037036,-7.116527777777778,1,1,163.78,Single seller,Upper-middle 25%,2018-04
210f6de2695396bc0cc864241676e17a,2017-10-25 21:33:47,2017-11-03 18:18:02,2017-11-13,SP,False,8.8640625,-9.237476851851852,1,1,31.75,Single seller,Lowest 25%,2017-10
64e109aaf7444f521fb45a857dc33128,2017-11-24 10:59:57,2017-12-08 11:58:27,2017-12-21,MG,False,14.040625,-12.501076388888889,1,1,979.42,Single seller,Highest 25%,2017-11
e5bc812e034a9041261c8637e4dc4497,2017-07-20 13:56:18,2017-07-28 16:28:59,2017-08-09,SP,False,8.106030092592592,-11.31320601851852,6,1,91.44,Single seller,Lower-middle 25%,2017-07
1dc6b058a15ea2fd8d58612bba662ab5,2018-01-16 13:03:19,2018-01-24 12:12:13,2018-02-08,PR,False,7.964513888888889,-14.491516203703704,1,1,86.24,Single seller,Lower-middle 25%,2018-01
4ad8cbb7faf3db8150935f1f06b16663,2017-02-10 21:37:36,2017-03-03 16:04:37,2017-03-21,BA,False,20.768761574074073,-17.330127314814813,1,1,208.16,Single seller,Highest 25%,2017-02
b53c76841e4d019129a1304df6739fe1,2017-03-19 20:05:19,2017-03-29 13:29:52,2017-04-10,SP,False,9.725381944444445,-11.437592592592592,1,1,213.56,Single seller,Highest 25%,2017-03
a0e645abd6eb15b02cdf8a5af28ba8f0,2017-03-13 09:54:44,2017-03-20 15:14:03,2017-04-04,SP,False,7.221747685185186,-14.365243055555556,1,1,41.42,Single seller,Lowest 25%,2017-03
3dcd704a7a3f197f6c974cc97e5a3313,2017-12-08 15:30:50,2017-12-18 19:53:18,2018-01-03,SP,False,10.18226851851852,-15.171319444444444,1,1,115.31,Single seller,Upper-middle 25%,2017-12
ed836a8fccba401754e0b283c9b32f09,2017-11-11 17:22:10,2017-11-20 17:03:02,2017-12-04,PR,False,8.986712962962963,-13.289560185185184,1,1,39.089999999999996,Single seller,Lowest 25%,2017-11
33504b554c6fd21bee085f5a180a7fa3,2017-07-04 11:46:54,2017-07-19 18:42:11,2017-07-26,MG,False,15.288391203703704,-6.220706018518518,1,1,67.83,Single seller,Lower-middle 25%,2017-07
8e013dae97f228e06604de7385cdb043,2017-10-31 14:40:16,2017-11-24 18:28:55,2017-11-27,AL,False,24.158784722222222,-2.2299189814814815,1,1,305.77,Single seller,Highest 25%,2017-10
2f6bbf69e7e15f419cef8a59761df265,2017-04-12 20:32:23,2017-05-05 14:08:10,2017-05-16,MT,False,22.73318287037037,-10.41099537037037,1,1,40.8,Single seller,Lowest 25%,2017-04
98c8189ebf8816906dd9286580008261,2017-12-15 11:11:40,2018-01-04 19:42:27,2018-01-22,RJ,False,20.35471064814815,-17.178854166666667,1,1,177.56,Single seller,Highest 25%,2017-12
9edaabce3c4beef5432b6327ade4109b,2017-01-26 11:39:55,2017-02-14 08:41:51,2017-02-28,RS,False,18.876342592592593,-13.637604166666666,1,1,218.3,Single seller,Highest 25%,2017-01
bb14443a5ce028e310466aaf0cacb2f9,2018-03-21 23:55:20,2018-04-04 21:32:53,2018-04-11,SP,False,13.901076388888889,-6.102164351851852,1,1,89.48,Single seller,Lower-middle 25%,2018-03
6c199b299fb721a27ece7358cf2be1da,2017-09-03 20:11:07,2017-09-13 21:03:59,2017-09-25,SC,False,10.036712962962962,-11.122233796296296,1,1,156.64000000000001,Single seller,Upper-middle 25%,2017-09
84992c4145bf78ab42c0e997506e8ecf,2018-03-18 10:38:22,2018-03-28 22:19:41,2018-04-10,BA,False,10.487025462962963,-12.069664351851852,1,1,58.27,Single seller,Lowest 25%,2018-03
d2e0fadb18eae2ce47cee10a51b09351,2018-08-17 10:23:01,2018-08-29 22:27:48,2018-09-10,BA,False,12.50332175925926,-11.064027777777778,1,1,87.27,Single seller,Lower-middle 25%,2018-08
49a7909b97f9d04abf822c29353fe343,2017-12-05 14:39:16,2017-12-15 20:29:06,2018-01-10,BA,False,10.242939814814815,-25.14645833333333,1,1,118.93,Single seller,Upper-middle 25%,2017-12
e738cb6a4fc5eb973194f81ed496b299,2017-12-15 21:01:01,2018-01-09 19:35:57,2018-01-15,ES,False,24.940925925925924,-5.1833680555555555,1,1,75.74,Single seller,Lower-middle 25%,2017-12
b999bcbc5dcb6e24a831378739f69e88,2017-11-09 21:23:41,2017-11-27 20:22:07,2017-12-06,SE,False,17.95724537037037,-8.15130787037037,1,1,150.7,Single seller,Upper-middle 25%,2017-11
186b94634429b12c00204e57cfaf60ca,2017-11-28 12:46:26,2017-12-19 21:49:54,2017-12-20,SP,False,21.377407407407407,-0.09034722222222222,1,1,86.15,Single seller,Lower-middle 25%,2017-11
9dc6090bbebbe8d60da36a471fa46ddd,2017-04-28 13:40:15,2017-05-10 09:07:01,2017-05-23,SP,False,11.810254629629629,-12.620127314814814,1,1,26.71,Single seller,Lowest 25%,2017-04
d5911e5558cc0fdc917ff7421fe7e704,2017-07-31 20:21:47,2017-08-14 17:28:04,2017-08-28,SC,False,13.879363425925925,-13.272175925925925,1,1,66.82,Single seller,Lower-middle 25%,2017-07
b140cbedf84255e2eba118dff4f5cb6c,2018-04-12 16:35:05,2018-05-11 18:38:46,2018-05-25,RJ,False,29.085891203703703,-13.223078703703704,1,1,165.83,Single seller,Upper-middle 25%,2018-04
acc957c82b00d1fb5b75a1f27a6d5a5c,2017-11-17 13:01:19,2017-11-28 20:44:40,2017-12-11,DF,False,11.321770833333334,-12.135648148148148,1,1,71.23,Single seller,Lower-middle 25%,2017-11
c2c8a6bf69f9530b40dbe6b53119fcd0,2018-07-07 18:59:28,2018-07-11 21:28:24,2018-07-26,SP,False,4.103425925925926,-14.105277777777777,1,1,41.879999999999995,Single seller,Lowest 25%,2018-07
e39fab126fb47dd2f1a47b2af6422bc5,2017-07-13 13:55:09,2017-07-26 16:32:20,2017-08-04,PR,False,13.109155092592593,-8.31087962962963,1,1,34.089999999999996,Single seller,Lowest 25%,2017-07
48fa6f60d62fb1e0d0ada35a50180531,2017-07-26 19:05:17,2017-08-02 21:24:22,2017-08-17,RJ,False,7.096585648148148,-14.108078703703704,1,1,64.09,Single seller,Lower-middle 25%,2017-07
2161b956d146a9bfd00fd463b69c6ba1,2018-02-19 14:54:33,2018-03-06 18:42:12,2018-03-13,DF,False,15.158090277777777,-6.220694444444445,1,1,89.17,Single seller,Lower-middle 25%,2018-02
93222f3437bf5871248bac05a9e60454,2017-12-01 11:35:29,2017-12-21 21:21:29,2018-01-09,SP,False,20.406944444444445,-18.110081018518517,2,1,199.01999999999998,Single seller,Highest 25%,2017-12
9b226b2f43bb3e7863264a6cd3836ab8,2018-06-16 23:17:13,2018-06-22 15:25:46,2018-07-25,RJ,False,5.672604166666667,-32.35710648148148,1,1,76.11,Single seller,Lower-middle 25%,2018-06
54ff026266225c4598536539a9648c88,2017-12-27 10:21:01,2018-01-04 19:43:49,2018-01-16,SP,False,8.390833333333333,-11.177905092592592,1,1,39.28,Single seller,Lowest 25%,2017-12
b042196844fac663617a8534823b6720,2018-08-04 12:03:14,2018-08-13 13:37:45,2018-09-05,PE,False,9.065636574074073,-22.432118055555556,1,1,84.36,Single seller,Lower-middle 25%,2018-08
f258f1bbb090cc1a4c185540c7038332,2018-03-06 20:23:58,2018-03-17 15:58:28,2018-04-02,SP,False,10.815625,-15.334398148148148,1,1,353.28999999999996,Single seller,Highest 25%,2018-03
a1ef4df483e27aab8cfdb7841f0fe317,2018-06-22 14:21:50,2018-06-28 15:38:53,2018-07-16,SP,False,6.053506944444444,-17.347997685185184,1,1,78.02,Single seller,Lower-middle 25%,2018-06
3823f120a83e20af66f49d377207bbeb,2018-07-17 18:18:59,2018-07-20 21:07:36,2018-07-26,SP,False,3.1170949074074072,-5.119722222222222,1,1,23.189999999999998,Single seller,Lowest 25%,2018-07
98da8355e186d682f0013046d8ad6db7,2017-12-08 22:47:45,2018-01-11 17:28:46,2018-01-08,DF,True,33.7784837962963,3.728310185185185,1,1,279.1,Single seller,Highest 25%,2017-12
b2c02abc77fd85115efdf30b9ca63b4c,2018-07-06 11:33:14,2018-07-12 17:37:33,2018-07-19,SP,False,6.252997685185186,-6.265590277777778,1,1,114.49,Single seller,Upper-middle 25%,2018-07
ed9cdcd0c62219331616e805ca7a824b,2017-12-01 20:27:56,2017-12-13 12:23:35,2017-12-26,SP,False,11.663645833333334,-12.483622685185185,1,1,106.16000000000001,Single seller,Upper-middle 25%,2017-12
ab06984b04c0624abda79b20ba1f985f,2017-11-06 15:55:08,2017-11-29 20:05:39,2017-11-29,BA,True,23.173969907407407,0.8372569444444444,1,1,108.77000000000001,Single seller,Upper-middle 25%,2017-11
0ec73995908cf00519d1da725119d114,2018-03-13 21:56:58,2018-03-26 16:17:01,2018-04-06,RS,False,12.76392361111111,-10.321516203703704,1,1,842.8,Single seller,Highest 25%,2018-03
6b62c1fd112c4fd97899170bfb19a43d,2018-08-21 23:14:33,2018-08-29 19:44:47,2018-09-11,RJ,False,7.854328703703704,-12.177233796296296,1,1,96.74,Single seller,Lower-middle 25%,2018-08
5f9500d487e1ab13436ab55d3b1c27d6,2017-10-08 16:34:44,2017-10-31 19:17:07,2017-11-09,BA,False,23.112766203703703,-8.19644675925926,1,1,117.26,Single seller,Upper-middle 25%,2017-10
5762165bd52d70f5a54d4cfe067fe5fd,2017-04-07 13:34:22,2017-04-27 15:43:33,2017-06-07,SP,False,20.08971064814815,-40.34475694444444,2,1,87.9,Single seller,Lower-middle 25%,2017-04
387d33b2be3d1d8dd063941d1b57d3fb,2017-07-14 09:55:17,2017-08-15 12:36:25,2017-08-24,SP,False,32.11189814814815,-8.474710648148148,2,1,39.62,Single seller,Lowest 25%,2017-07
84e340f8ce26dd8b76b86f8d2c84debd,2018-04-06 18:01:18,2018-04-16 22:41:08,2018-04-30,SP,False,10.194328703703704,-13.054768518518518,1,1,138.92000000000002,Single seller,Upper-middle 25%,2018-04
788bca2425763e7cb77699ab9a1b135e,2017-03-23 11:09:40,2017-03-28 16:35:02,2017-04-11,SP,False,5.225949074074074,-13.30900462962963,1,1,96.92,Single seller,Lower-middle 25%,2017-03
